ImageId,LabelId,Confidence,PixelCount,EncodedPixels
bd183b4f780f133193184b35db34413e,36,0.6708719134,15,102 5|271 2
bd1d81ceb5ebc4977dc55f239a39ca6f,36,0.5727546811,18,135 5|268 3
bd1d81ceb5ebc4977dc55f239a39ca6f,35,0.3682899177,28,206 7|270 3
bd1d81ceb5ebc4977dc55f239a39ca6f,33,0.2641378343,2479,69 36|245 68
bd2c4187e9fb58282246a73fe05bf716,36,0.4960004091,12,70 4|269 2
bd2c4187e9fb58282246a73fe05bf716,35,0.2822160721,33,332 7|264 4
bd2c4187e9fb58282246a73fe05bf716,35,0.2248253524,21,332 6|115 3
bd2c4187e9fb58282246a73fe05bf716,36,0.2137204856,46,172 8|279 5
bd2c4187e9fb58282246a73fe05bf716,36,0.1373260766,11,101 4|269 2
bd39896116df1897eb3752b49ce8848b,35,0.3784990311,26,140 6|205 3
bd39896116df1897eb3752b49ce8848b,35,0.3160532415,21,171 5|264 3
bd39896116df1897eb3752b49ce8848b,36,0.2887137532,39,207 8|274 4
bd425cc5f0a762b161984b53bd868ac4,36,0.8888168335,12,297 5|275 2
bd425cc5f0a762b161984b53bd868ac4,36,0.5581918955,13,76 4|283 2
bd425cc5f0a762b161984b53bd868ac4,35,0.3508225977,25,332 6|266 3
bd425cc5f0a762b161984b53bd868ac4,33,0.2588717937,21,263 5|274 3
bd61bccb874315d563c028ff760ba2b2,35,0.9490774274,31,144 6|283 4
bd61bccb874315d563c028ff760ba2b2,36,0.1632617116,17,70 5|271 3
bd61bccb874315d563c028ff760ba2b2,33,0.1610991806,2062,99 24|234 84
bd61bccb874315d563c028ff760ba2b2,35,0.113960579,318,173 14|265 21
bd6ef5ead59e0c2def66e32c7e8a0fa2,36,0.9025169611,17,169 5|284 3
bd6ef5ead59e0c2def66e32c7e8a0fa2,36,0.8053948283,12,199 4|275 2
bd6ef5ead59e0c2def66e32c7e8a0fa2,36,0.6564331055,27,271 7|282 3
bd6ef5ead59e0c2def66e32c7e8a0fa2,35,0.6018117666,38,304 9|273 4
bd6ef5ead59e0c2def66e32c7e8a0fa2,36,0.4339951277,24,235 5|262 4
bd6ef5ead59e0c2def66e32c7e8a0fa2,36,0.2744713426,22,140 5|276 4
0ab58981b1d7ace0442227b78524687b,36,0.556563139,15,198 5|269 2
0ab58981b1d7ace0442227b78524687b,36,0.5542860031,23,265 6|284 3
0ab58981b1d7ace0442227b78524687b,36,0.489583075,20,301 6|282 3
0ab58981b1d7ace0442227b78524687b,36,0.4703986347,26,231 6|273 3
0ab58981b1d7ace0442227b78524687b,36,0.4535950422,13,165 4|281 2
0ab87f8f6637594a1cfecde6b1ce8872,36,0.768527925,20,202 6|280 3
0ab87f8f6637594a1cfecde6b1ce8872,35,0.3125776052,23,137 5|275 4
0ab87f8f6637594a1cfecde6b1ce8872,36,0.224489674,23,168 5|272 4
0ab87f8f6637594a1cfecde6b1ce8872,36,0.1425893307,17,16 5|214 3
0b11a40861a1184455063dba7f2e1354,36,0.7924060225,19,74 5|280 3
0b11a40861a1184455063dba7f2e1354,36,0.5993244052,12,134 4|263 2
0b11a40861a1184455063dba7f2e1354,36,0.4978689551,28,266 7|284 3
0b11a40861a1184455063dba7f2e1354,36,0.4875285029,12,198 4|274 2
0b11a40861a1184455063dba7f2e1354,36,0.3176799417,27,295 7|279 3
0b11a40861a1184455063dba7f2e1354,36,0.1751361489,25,106 6|278 3
0b11a40861a1184455063dba7f2e1354,36,0.1345860958,20,36 6|276 3
0b2180badeb7a34a20cc8df145b071d1,36,0.4904750884,19,167 5|258 3
0b2180badeb7a34a20cc8df145b071d1,36,0.2422063649,12,263 4|274 2
0b2180badeb7a34a20cc8df145b071d1,33,0.1420404017,224,162 13|268 16
0b2180badeb7a34a20cc8df145b071d1,36,0.1193748415,30,296 7|283 3
0b25352e5dd27af9e79af8b7ae1e7757,36,0.9687162042,17,172 5|274 2
0b25352e5dd27af9e79af8b7ae1e7757,36,0.8910108805,8,71 3|277 2
0b25352e5dd27af9e79af8b7ae1e7757,36,0.4800425172,25,106 7|280 3
0b25352e5dd27af9e79af8b7ae1e7757,35,0.3981669247,24,203 6|270 3
0b25352e5dd27af9e79af8b7ae1e7757,33,0.2183229476,27,138 5|264 5
0b25352e5dd27af9e79af8b7ae1e7757,35,0.0920682028,315,234 15|265 20
0b3e3832dc792123b85534cdab0902f2,36,0.6982862949,19,296 5|280 3
0b5218258becb60e337153baab581e2e,36,0.9077894688,19,233 6|282 2
0b5218258becb60e337153baab581e2e,36,0.7153999209,17,268 6|273 2
0b5218258becb60e337153baab581e2e,36,0.6916177273,19,169 5|269 3
0b5218258becb60e337153baab581e2e,35,0.6098396778,31,302 6|271 4
0b5218258becb60e337153baab581e2e,36,0.3658722639,10,197 3|267 2
0b5b80f1e27f4de8e103c47db39f0dce,36,0.7229985595,18,266 5|277 3
0b5b80f1e27f4de8e103c47db39f0dce,33,0.5775460601,19,198 4|281 4
0b5b80f1e27f4de8e103c47db39f0dce,36,0.4845647812,35,335 8|279 4
a6dadc8ae42626e018eddbbac3d1a0a9,33,0.7512050867,19,71 4|283 4
a6dadc8ae42626e018eddbbac3d1a0a9,35,0.1341675818,18,106 5|278 3
a709a46a6d6860d4ab8d0069e6eccbec,36,0.9860055447,16,201 5|275 3
a709a46a6d6860d4ab8d0069e6eccbec,36,0.9775084853,16,168 4|271 3
a709a46a6d6860d4ab8d0069e6eccbec,36,0.6948978305,20,266 5|274 3
a709a46a6d6860d4ab8d0069e6eccbec,35,0.6100181937,21,138 5|281 4
a709a46a6d6860d4ab8d0069e6eccbec,36,0.4668439329,14,104 5|270 2
a715b4b8f74a8162114454031b7c59c5,35,0.4439617097,30,135 6|270 4
a715b4b8f74a8162114454031b7c59c5,36,0.1189092174,11,69 3|264 2
a715b4b8f74a8162114454031b7c59c5,33,0.0720029548,2450,193 38|252 64
a7258d0252c391eafadc5144c6aebffd,33,0.2261787951,2481,283 40|248 61
a751151680e66b6ac27497ca45409744,36,0.5596759319,16,204 5|275 3
a751151680e66b6ac27497ca45409744,35,0.0917538479,26,104 6|278 3
a7829063bff824f8bfb63174a1a4147f,36,0.9631218314,20,296 6|267 3
a7829063bff824f8bfb63174a1a4147f,36,0.3635857999,17,139 4|270 3
a7829063bff824f8bfb63174a1a4147f,36,0.3005566001,30,172 6|275 4
a7829063bff824f8bfb63174a1a4147f,33,0.1593720466,2688,232 30|233 89
a7829063bff824f8bfb63174a1a4147f,33,0.0735694245,177,297 11|271 15
a78a16953efc099a276f141c635d776c,36,0.8295272589,13,234 4|284 2
a78a16953efc099a276f141c635d776c,35,0.6506971121,22,304 6|274 3
a78a16953efc099a276f141c635d776c,33,0.2507758141,2279,307 39|281 57
a78a16953efc099a276f141c635d776c,35,0.1498579234,247,101 17|274 14
a78a16953efc099a276f141c635d776c,33,0.1048839688,1049,347 26|291 39
a78ac9008e1ea2122a301e72ad5355ec,35,0.6050718427,27,401 6|270 4
a78ac9008e1ea2122a301e72ad5355ec,39,0.4404498637,14,167 5|267 2
a78ac9008e1ea2122a301e72ad5355ec,36,0.343919158,15,295 4|278 3
a78ac9008e1ea2122a301e72ad5355ec,35,0.2868817747,45,368 8|283 5
a78ac9008e1ea2122a301e72ad5355ec,36,0.1635837853,591,125 34|252 16
a78ac9008e1ea2122a301e72ad5355ec,36,0.0921773836,12,200 4|279 2
ab27f6cad3a694adedfe8bb7772fd1b4,35,0.4882113338,36,79 7|280 4
ab27f6cad3a694adedfe8bb7772fd1b4,36,0.210471034,25,14 5|276 4
ab2df3d4333a95c1829b1f3657e628be,36,0.9942288995,7,131 3|264 1
ab2df3d4333a95c1829b1f3657e628be,36,0.7133616805,14,200 5|280 2
ab2df3d4333a95c1829b1f3657e628be,33,0.5258134604,17,169 4|271 3
ab2df3d4333a95c1829b1f3657e628be,35,0.4629414082,35,271 6|268 5
ab2df3d4333a95c1829b1f3657e628be,36,0.4512390196,32,239 7|275 4
ab2df3d4333a95c1829b1f3657e628be,35,0.1456942409,199,241 14|261 13
ab2ef570912a983b61127c41f834eba4,36,0.7214049101,15,202 4|278 3
ab2ef570912a983b61127c41f834eba4,36,0.5315451026,15,169 5|265 2
ab2ef570912a983b61127c41f834eba4,35,0.4185993373,26,138 6|269 3
ab2ef570912a983b61127c41f834eba4,33,0.3734813631,22,74 5|271 3
ab2ef570912a983b61127c41f834eba4,36,0.1781023294,515,257 34|256 14
ab2ef570912a983b61127c41f834eba4,35,0.1033456698,30,401 7|339 4
ab3e050585081ea4274673d225a4550b,35,0.563262701,28,300 6|268 4
ab3e050585081ea4274673d225a4550b,33,0.5310656428,10,169 3|283 2
ab3e050585081ea4274673d225a4550b,36,0.3578427732,20,270 6|282 3
ab3e050585081ea4274673d225a4550b,36,0.3155034482,18,236 4|273 3
ab3e050585081ea4274673d225a4550b,36,0.13201648,14,132 4|278 3
ab3e050585081ea4274673d225a4550b,33,0.0978789032,580,175 17|263 32
ab4312cda5ce6ab48e4e884ed9718a47,35,0.5758715868,31,205 6|275 5
ab4312cda5ce6ab48e4e884ed9718a47,35,0.3795171678,30,172 7|277 4
ab4312cda5ce6ab48e4e884ed9718a47,35,0.3050583601,29,236 6|273 4
ab4312cda5ce6ab48e4e884ed9718a47,35,0.0778096542,28,105 6|271 4
ab586e09340b94ebf4186f91887c7931,35,0.9252051115,43,306 7|276 5
ab586e09340b94ebf4186f91887c7931,33,0.3351999819,26,169 5|266 4
ab586e09340b94ebf4186f91887c7931,36,0.2914428413,19,231 5|267 3
ab605908c47d1493e8389b80fb873395,36,0.8065043688,7,166 3|272 1
ab605908c47d1493e8389b80fb873395,36,0.0934306681,24,201 6|284 3
ab605908c47d1493e8389b80fb873395,36,0.0837885961,28,13 6|278 4
ab8a4c411875cb86a1f9a598c1246b31,36,0.9091811776,19,232 6|258 2
ab8a4c411875cb86a1f9a598c1246b31,36,0.7151911259,18,266 5|275 3
ab8a4c411875cb86a1f9a598c1246b31,36,0.2300158441,12,69 4|284 2
ab8a4c411875cb86a1f9a598c1246b31,36,0.1624331623,9,133 3|272 2
2da7c96633c93561df25e42c8b13a970,36,0.993983984,16,266 5|270 2
2da7c96633c93561df25e42c8b13a970,36,0.9437243342,16,234 5|277 2
2da7c96633c93561df25e42c8b13a970,36,0.9039108157,18,297 5|267 3
2da7c96633c93561df25e42c8b13a970,33,0.3268638551,23,199 5|266 4
2e1aff8a7558a56fea53a3a2a1ad7dc9,36,0.6281148195,22,331 5|307 3
2e1aff8a7558a56fea53a3a2a1ad7dc9,36,0.6072923541,16,395 5|313 2
2e1aff8a7558a56fea53a3a2a1ad7dc9,36,0.3360574841,22,230 7|269 2
2e1aff8a7558a56fea53a3a2a1ad7dc9,33,0.2539349794,473,172 18|265 24
2e8b7fdca29ea66bc84b68eb97fde0ed,35,0.7895754576,47,271 10|279 4
2e8b7fdca29ea66bc84b68eb97fde0ed,36,0.6987734437,8,198 3|278 1
2e8b7fdca29ea66bc84b68eb97fde0ed,36,0.5842942595,13,166 4|279 2
2e8b7fdca29ea66bc84b68eb97fde0ed,36,0.5048521757,15,236 5|274 2
2e8b7fdca29ea66bc84b68eb97fde0ed,36,0.3853259087,10,102 4|275 2
2e8b7fdca29ea66bc84b68eb97fde0ed,36,0.3107099831,12,133 4|273 2
2e8b7fdca29ea66bc84b68eb97fde0ed,35,0.2723555863,247,301 15|261 15
2ebe1d1b3c2b55d31184905f868f7123,35,0.9787876606,192,303 13|266 13
2ebe1d1b3c2b55d31184905f868f7123,36,0.7857574224,22,105 6|281 3
2ebe1d1b3c2b55d31184905f868f7123,36,0.5010027885,17,198 5|268 3
2ebe1d1b3c2b55d31184905f868f7123,36,0.2438825071,14,231 5|281 2
2ebe1d1b3c2b55d31184905f868f7123,36,0.1374945641,20,266 6|282 3
2ee4771ce32d7da31259dd1b3c30f890,35,0.6774520278,315,65 17|271 18
2ee4771ce32d7da31259dd1b3c30f890,35,0.3562431335,30,269 6|271 4
2ee4771ce32d7da31259dd1b3c30f890,35,0.3052400351,30,143 6|274 4
2ee4771ce32d7da31259dd1b3c30f890,35,0.2960048318,28,234 6|274 4
2ee4771ce32d7da31259dd1b3c30f890,33,0.1423985213,2178,194 31|238 68
2f23c13c19421d7bc2cda03707c37664,36,0.923715055,16,330 5|277 2
2f23c13c19421d7bc2cda03707c37664,36,0.777356565,19,360 6|267 3
2f23c13c19421d7bc2cda03707c37664,35,0.6131306291,36,399 8|278 4
2f23c13c19421d7bc2cda03707c37664,35,0.4057970345,230,241 16|108 13
2f23c13c19421d7bc2cda03707c37664,33,0.1203472614,2553,153 34|228 74
2f264d62ad7d2a9deb8c359031e15f55,36,0.7754358053,26,71 6|272 4
2f264d62ad7d2a9deb8c359031e15f55,36,0.5738167167,11,264 4|266 2
2f264d62ad7d2a9deb8c359031e15f55,36,0.4080709219,12,197 4|271 2
2f264d62ad7d2a9deb8c359031e15f55,36,0.1225691512,18,105 5|282 3
2f264d62ad7d2a9deb8c359031e15f55,33,0.116191268,19,168 4|278 3
2f3f686f9e44d1f94fcfc309579d7ffb,35,0.3560901582,182,77 16|295 11
2f4aff011171cd8bc54ca6bce89c2cb9,36,0.994548142,20,264 5|272 3
2f4aff011171cd8bc54ca6bce89c2cb9,33,0.3919131756,30,263 5|362 5
2f4aff011171cd8bc54ca6bce89c2cb9,36,0.1962204576,11,199 4|269 2
2f4aff011171cd8bc54ca6bce89c2cb9,36,0.1016760543,17,231 6|280 2
30191d1b5c4da10f115831680e790dcf,36,0.9261857867,12,165 4|268 2
30191d1b5c4da10f115831680e790dcf,36,0.6473613977,14,135 4|276 2
30191d1b5c4da10f115831680e790dcf,36,0.526534915,16,201 5|279 3
30191d1b5c4da10f115831680e790dcf,35,0.2830397785,23,73 5|275 4
30191d1b5c4da10f115831680e790dcf,35,0.2298708856,38,234 6|280 5
30191d1b5c4da10f115831680e790dcf,36,0.1126139015,24,104 6|273 3
30191d1b5c4da10f115831680e790dcf,36,0.0876338705,21,266 6|282 3
a2ad6e8b44f5703bbc1439a11e5755a7,36,0.8421158791,9,325 3|263 2
a2ad6e8b44f5703bbc1439a11e5755a7,36,0.735703826,28,144 6|243 3
a2ad6e8b44f5703bbc1439a11e5755a7,36,0.728539288,27,393 7|270 3
a2be14408430cb97359a62a019d58f09,36,0.8434226513,24,298 5|267 3
a2be14408430cb97359a62a019d58f09,36,0.7666319609,43,334 9|280 4
a2be14408430cb97359a62a019d58f09,35,0.515530169,40,80 8|274 4
a2c5a52888be1c65f479e3a275869900,36,0.9433199763,9,167 3|278 2
a2c5a52888be1c65f479e3a275869900,36,0.8687064052,17,230 5|266 3
a2c5a52888be1c65f479e3a275869900,33,0.401276499,25,70 5|267 4
a2c5a52888be1c65f479e3a275869900,35,0.2280970812,415,104 16|259 25
a2c5a52888be1c65f479e3a275869900,33,0.1152914986,2712,195 31|238 86
a2c5a52888be1c65f479e3a275869900,35,0.0967964381,31,340 7|283 4
a2c5a52888be1c65f479e3a275869900,36,0.0793920383,570,324 37|260 15
a31216b9af7444fe10022d1945120788,36,0.555886209,21,139 5|239 3
a33eef45ceb77dbb0455eb996e373988,36,0.7805646658,23,234 6|275 3
a33eef45ceb77dbb0455eb996e373988,35,0.5995816588,293,372 15|39 18
a33eef45ceb77dbb0455eb996e373988,35,0.394952178,18,266 5|279 3
a33eef45ceb77dbb0455eb996e373988,35,0.332108885,23,140 6|267 3
a33eef45ceb77dbb0455eb996e373988,37,0.238101244,11,295 4|51 2
a33eef45ceb77dbb0455eb996e373988,36,0.1955901831,24,203 7|276 3
a361eab90661a2a929bbafe4a9c53cb3,36,0.2519626021,22,267 5|216 3
a361eab90661a2a929bbafe4a9c53cb3,36,0.1814374775,20,11 5|177 3
a361eab90661a2a929bbafe4a9c53cb3,36,0.0892325938,13,77 6|185 2
a38634496cccd4d69f8d9df63c09114a,36,0.8641480207,15,264 4|266 3
a38634496cccd4d69f8d9df63c09114a,35,0.3360952139,19,235 5|279 3
a38634496cccd4d69f8d9df63c09114a,36,0.0876363292,40,297 8|277 4
a3c1fcb8ac5229674e1e8d221b04e5d2,36,0.8226001263,11,197 3|271 2
a3d51802282489b7500f3574d0da1233,36,0.6242201924,20,395 6|308 3
a3d51802282489b7500f3574d0da1233,36,0.4898504019,15,10 4|274 3
a3d51802282489b7500f3574d0da1233,35,0.4304793179,20,170 5|273 3
a3d51802282489b7500f3574d0da1233,36,0.3512102067,18,104 6|275 2
a3d51802282489b7500f3574d0da1233,36,0.1186489388,18,136 6|278 3
ad57816fae6e82c22f44dbac5f80616f,35,0.0950119048,577,3 35|226 16
ad57816fae6e82c22f44dbac5f80616f,36,0.0714597329,28,241 6|211 3
aea6aa91c5f475f3bec961f4f97ab145,35,0.4116621017,29,237 6|268 4
aea6aa91c5f475f3bec961f4f97ab145,36,0.3448257446,14,71 4|274 3
aea6aa91c5f475f3bec961f4f97ab145,35,0.3242756426,19,135 5|276 3
aea6aa91c5f475f3bec961f4f97ab145,33,0.0773411319,2484,167 26|228 93
b3e8fd43fa16435e91f240b658b3131a,36,0.991877079,19,295 6|270 2
b3e8fd43fa16435e91f240b658b3131a,36,0.9139283299,17,328 4|275 3
b3e8fd43fa16435e91f240b658b3131a,36,0.9064043164,15,6 4|273 3
b3e8fd43fa16435e91f240b658b3131a,33,0.5065960288,295,75 15|268 19
b3e8fd43fa16435e91f240b658b3131a,36,0.3442005813,14,168 4|272 3
b3e8fd43fa16435e91f240b658b3131a,33,0.1789352447,21,198 6|267 3
b3e8fd43fa16435e91f240b658b3131a,36,0.0837479085,12,230 3|276 3
b3e8fd43fa16435e91f240b658b3131a,35,0.0731501356,23,134 6|277 3
b6fbddcb846ac02acca4558f4958f076,35,0.5247778296,28,78 7|275 3
b6fbddcb846ac02acca4558f4958f076,35,0.2232596874,33,236 7|273 4
b6fbddcb846ac02acca4558f4958f076,35,0.2085978389,41,109 8|272 4
ba3be5c335581ce1b5026d62ba56d763,33,0.3278529942,1082,104 31|259 34
bce83984f31985e80761023393fac293,35,0.0753083974,33,208 7|278 4
bf1f69c68061ff6ee4058c5a8d631d7b,36,0.9842350483,8,168 3|283 2
bf1f69c68061ff6ee4058c5a8d631d7b,36,0.8615111709,25,267 7|275 3
bf1f69c68061ff6ee4058c5a8d631d7b,36,0.4285131991,20,232 5|278 3
bf1f69c68061ff6ee4058c5a8d631d7b,36,0.1613641977,14,37 5|280 2
bf1f69c68061ff6ee4058c5a8d631d7b,33,0.1022572145,14,102 4|283 3
c22d20ade3741dcc5bf58df16e77c25c,36,0.9268117547,13,72 3|281 3
c22d20ade3741dcc5bf58df16e77c25c,36,0.7334863544,24,333 6|276 3
c22d20ade3741dcc5bf58df16e77c25c,36,0.6825691462,17,9 5|270 3
c22d20ade3741dcc5bf58df16e77c25c,36,0.3186676204,15,295 5|272 2
c22d20ade3741dcc5bf58df16e77c25c,36,0.1600642651,17,263 6|280 2
c5139285eccca7db75b07d019e6a16d3,36,0.5956355333,13,262 4|277 2
c5139285eccca7db75b07d019e6a16d3,33,0.5591420531,22,198 5|272 4
c5139285eccca7db75b07d019e6a16d3,33,0.1038019806,1406,272 22|249 62
91b05d874f6245ad1d23941858f6a9b6,36,0.4234833717,19,204 6|247 2
91b05d874f6245ad1d23941858f6a9b6,35,0.1428860128,171,238 15|229 10
91f638627499f6e15195c9f09268a465,36,0.9907250404,20,265 4|269 4
920b134aae73e10ecd8a8d7ef9d1c750,33,0.7872691751,15,70 4|283 3
920b134aae73e10ecd8a8d7ef9d1c750,36,0.6858018637,16,136 5|262 3
920b134aae73e10ecd8a8d7ef9d1c750,36,0.3857062161,18,201 5|215 3
920b134aae73e10ecd8a8d7ef9d1c750,35,0.2542907894,13,171 4|274 2
920b134aae73e10ecd8a8d7ef9d1c750,36,0.1622857004,19,106 5|276 3
920b134aae73e10ecd8a8d7ef9d1c750,35,0.0714927912,26,207 7|283 3
92a65b9a2aeafe3a1a5ab1b21e32bbfe,35,0.2282256633,156,108 14|201 10
92a65b9a2aeafe3a1a5ab1b21e32bbfe,36,0.181706816,33,145 6|280 4
92a65b9a2aeafe3a1a5ab1b21e32bbfe,33,0.1240774691,1033,217 27|290 36
92e8e416d0e09fa01eb35e49cf305634,36,0.1829334646,10,329 4|281 2
8e6bb0ea4c94b7abf9a21c29bec0ccbf,33,0.3315005898,2078,163 31|241 66
8e6bb0ea4c94b7abf9a21c29bec0ccbf,33,0.1185121685,11,74 3|151 3
8e6d9e6d1b9f4b4ff121b4e9487c43fa,35,0.3624650538,31,267 6|276 4
8e6d9e6d1b9f4b4ff121b4e9487c43fa,36,0.2783774137,13,295 4|278 2
8e90d6f9d212a949097eeefa867d11c7,36,0.9616277814,11,103 4|278 2
8e90d6f9d212a949097eeefa867d11c7,36,0.8994845748,21,170 5|275 3
8e90d6f9d212a949097eeefa867d11c7,35,0.3360928595,47,340 9|273 4
8e90d6f9d212a949097eeefa867d11c7,36,0.2958835959,17,137 5|279 2
8e90d6f9d212a949097eeefa867d11c7,36,0.2047425061,28,403 7|53 3
8e90d6f9d212a949097eeefa867d11c7,36,0.1681989729,17,71 5|284 2
8f1ad608337d437912c45f6f563cfc87,35,0.2697504163,33,80 8|272 4
8f729d288d1f2e6ed6ae3d21f775e390,36,0.9629452825,19,297 4|274 3
8f729d288d1f2e6ed6ae3d21f775e390,35,0.8403069377,35,401 6|281 5
8f729d288d1f2e6ed6ae3d21f775e390,36,0.8168064356,22,361 6|275 3
8f7302d23c3ca242da80a440e72754ea,35,0.1674855798,43,272 9|333 4
8f7302d23c3ca242da80a440e72754ea,35,0.1055370942,31,147 8|212 3
8fcdd6dff945933c22ad28133c1ae2a4,36,0.8615775704,15,137 5|260 2
8fcdd6dff945933c22ad28133c1ae2a4,33,0.7021166682,22,108 5|278 4
8fcdd6dff945933c22ad28133c1ae2a4,35,0.2778226733,33,173 7|280 4
8fcdd6dff945933c22ad28133c1ae2a4,35,0.1927333921,32,207 7|277 4
8fcdd6dff945933c22ad28133c1ae2a4,33,0.1375278085,12,68 3|274 3
8fcdd6dff945933c22ad28133c1ae2a4,33,0.1175160483,2612,37 30|228 85
8fe989d58bda2c95e6f069b70ca5a7e5,36,0.957888484,40,266 7|281 5
8fe989d58bda2c95e6f069b70ca5a7e5,35,0.5943821073,49,335 9|278 5
8fe989d58bda2c95e6f069b70ca5a7e5,35,0.3749065697,180,368 18|263 9
8fe989d58bda2c95e6f069b70ca5a7e5,36,0.1897207499,28,138 6|279 3
8fe989d58bda2c95e6f069b70ca5a7e5,35,0.1237175837,63,371 10|273 6
8fe989d58bda2c95e6f069b70ca5a7e5,36,0.1171813086,17,10 5|274 3
8fe989d58bda2c95e6f069b70ca5a7e5,35,0.0833445266,30,39 6|271 4
902dff99706f7235d262b7b6aef5ed64,36,0.9352596402,9,202 3|268 2
902dff99706f7235d262b7b6aef5ed64,36,0.618832469,15,232 5|278 2
902dff99706f7235d262b7b6aef5ed64,35,0.4656842947,18,170 5|276 3
902dff99706f7235d262b7b6aef5ed64,36,0.3092512488,17,265 6|275 2
9037de88e13fad92b9dcb664945998fd,36,0.9979669452,20,265 6|277 3
9037de88e13fad92b9dcb664945998fd,36,0.7476059794,24,335 6|273 3
9037de88e13fad92b9dcb664945998fd,35,0.4141793549,33,397 7|267 4
9037de88e13fad92b9dcb664945998fd,36,0.2477901429,12,168 4|271 2
9037de88e13fad92b9dcb664945998fd,36,0.0900316536,14,197 4|272 3
9040c74ee4a4f77e30c25edf53d5dc5c,36,0.7869833708,26,267 6|261 4
9040c74ee4a4f77e30c25edf53d5dc5c,36,0.6333214045,31,304 7|274 4
9040c74ee4a4f77e30c25edf53d5dc5c,36,0.6179631948,11,231 4|266 2
9040c74ee4a4f77e30c25edf53d5dc5c,35,0.2041697651,34,336 7|273 4
4d5370891d82c29b690b0c4ab63479cb,36,0.9466039538,11,200 4|275 2
4d5370891d82c29b690b0c4ab63479cb,36,0.9345342517,20,266 5|277 3
4d5370891d82c29b690b0c4ab63479cb,36,0.7255944014,13,135 5|283 2
4d5370891d82c29b690b0c4ab63479cb,33,0.371209234,20,170 5|268 3
4d5370891d82c29b690b0c4ab63479cb,35,0.2536281645,219,338 16|267 13
4d5370891d82c29b690b0c4ab63479cb,35,0.0913611129,29,302 7|276 3
4d7aac54706e9c1fc0d0df77b9db1f9c,36,0.6016050577,26,73 5|276 4
4d7aac54706e9c1fc0d0df77b9db1f9c,33,0.4477951527,3603,105 48|271 74
4d7aac54706e9c1fc0d0df77b9db1f9c,36,0.1392608732,30,174 7|278 4
4d7aac54706e9c1fc0d0df77b9db1f9c,36,0.1347936243,24,14 5|281 4
4d96f9912a9f4f7169e38ef4190f4200,35,0.6366757751,31,338 7|302 4
4d96f9912a9f4f7169e38ef4190f4200,33,0.3307288885,266,102 14|263 18
4d96f9912a9f4f7169e38ef4190f4200,36,0.2719548047,399,163 28|251 14
4d96f9912a9f4f7169e38ef4190f4200,36,0.1816439778,25,267 6|309 3
4d96f9912a9f4f7169e38ef4190f4200,35,0.1516343355,29,141 6|269 4
4d96f9912a9f4f7169e38ef4190f4200,36,0.1083027124,10,68 3|269 2
4dbd809f6e08792fb05a19e175b731bf,36,0.7687089443,28,266 7|270 3
4dbd809f6e08792fb05a19e175b731bf,35,0.7449813485,44,306 8|277 5
4dbd809f6e08792fb05a19e175b731bf,33,0.5964345336,20,200 4|280 4
4dbd809f6e08792fb05a19e175b731bf,36,0.1190351844,454,322 32|254 13
4dbd809f6e08792fb05a19e175b731bf,36,0.0827621818,574,25 36|256 15
4df4cf37fdb844ec56b5ffa335b1973c,36,0.0926100612,10,69 3|267 2
4e134ab14d8a3a9ac0ef881d697fe50c,36,0.9819198847,15,231 5|280 2
4e134ab14d8a3a9ac0ef881d697fe50c,36,0.9024574161,10,135 3|273 2
4e134ab14d8a3a9ac0ef881d697fe50c,36,0.5223548412,11,198 4|273 2
4e134ab14d8a3a9ac0ef881d697fe50c,33,0.2632144988,32,74 6|278 4
4e134ab14d8a3a9ac0ef881d697fe50c,36,0.2071946114,15,102 4|278 3
4e248430617a2e4b3e0089ebbf8aaca4,36,0.9908639789,23,266 5|277 3
4e248430617a2e4b3e0089ebbf8aaca4,33,0.7076587677,14,231 4|266 2
4e248430617a2e4b3e0089ebbf8aaca4,35,0.2411821038,38,338 8|278 4
4e27086985656a80272ca443a69cc25d,36,0.7535417676,18,237 5|278 3
4e27086985656a80272ca443a69cc25d,36,0.6291201711,24,172 6|281 3
4e27086985656a80272ca443a69cc25d,35,0.3192131221,291,209 16|263 17
4e27086985656a80272ca443a69cc25d,35,0.3030460775,28,136 5|274 4
4e27086985656a80272ca443a69cc25d,36,0.0825621113,20,262 8|274 2
76a293664e0595ac76410c382ce1681a,36,0.9745426774,12,234 4|276 2
76a293664e0595ac76410c382ce1681a,36,0.8707357049,13,265 5|277 2
76a293664e0595ac76410c382ce1681a,36,0.7667910457,20,303 6|283 3
76a293664e0595ac76410c382ce1681a,35,0.2505182624,317,368 13|255 23
76a293664e0595ac76410c382ce1681a,33,0.2132799625,2685,133 32|235 83
76a293664e0595ac76410c382ce1681a,36,0.2030150443,20,199 4|277 4
76c3f5e893df858aa620a9a05b8a6345,33,0.3517805338,231,272 16|241 13
76c3f5e893df858aa620a9a05b8a6345,35,0.2689079344,20,401 5|334 3
76c3f5e893df858aa620a9a05b8a6345,35,0.2363700569,305,66 18|262 16
76c3f5e893df858aa620a9a05b8a6345,36,0.0709704235,51,147 11|248 4
76fb1092e7b466169943a4c84d3d1fd1,36,0.9634814858,13,200 5|275 2
76fb1092e7b466169943a4c84d3d1fd1,36,0.6183419824,15,104 4|269 3
76fb1092e7b466169943a4c84d3d1fd1,33,0.327737093,12,168 4|268 3
